,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_grow_policy,param_learning_rate,param_max_bin,param_max_depth,param_max_leaves,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_silent,param_subsample,param_tree_method,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,134.30743017196656,84.53355073946099,0.8547996044158935,0.0619358010601776,0.7920260216301632,0.5903659412404985,lossguide,0.48104596701847513,115,9,840,27,115,162.00893350387238,91.31510586766262,False,0.6176464483851948,hist,"{'colsample_bylevel': 0.7920260216301632, 'colsample_bytree': 0.5903659412404985, 'grow_policy': 'lossguide', 'learning_rate': 0.48104596701847513, 'max_bin': 115, 'max_depth': 9, 'max_leaves': 840, 'min_child_weight': 27, 'n_estimators': 115, 'reg_alpha': 162.00893350387238, 'reg_lambda': 91.31510586766262, 'silent': False, 'subsample': 0.6176464483851948, 'tree_method': 'hist'}",0.9461594702112496,0.9466221712880358,0.9460129251151786,0.9446414957771222,0.9453850323609315,0.9457642189505036,0.0006867969602006962,8
58,61.96261339187622,2.160294242816793,0.6281685352325439,0.10007084605270719,0.9804822623672855,0.6084797616923433,lossguide,0.6376443216222826,75,5,620,3,101,110.48926137982231,46.09104474161044,False,0.9105608071248698,hist,"{'colsample_bylevel': 0.9804822623672855, 'colsample_bytree': 0.6084797616923433, 'grow_policy': 'lossguide', 'learning_rate': 0.6376443216222826, 'max_bin': 75, 'max_depth': 5, 'max_leaves': 620, 'min_child_weight': 3, 'n_estimators': 101, 'reg_alpha': 110.48926137982231, 'reg_lambda': 46.09104474161044, 'silent': False, 'subsample': 0.9105608071248698, 'tree_method': 'hist'}",0.9270323244135926,0.9276880321109009,0.9275022640994568,0.9265262345825013,0.9273635719202483,0.92722248542534,0.0004088622429413668,21
59,38.189224529266355,5.670695541829089,0.5908571243286133,0.07906860761976145,0.29866149209040854,0.5240786737389962,lossguide,0.6986418714934634,20,19,550,33,123,154.7835482630795,7.623597785186586,False,0.046815405138228315,hist,"{'colsample_bylevel': 0.29866149209040854, 'colsample_bytree': 0.5240786737389962, 'grow_policy': 'lossguide', 'learning_rate': 0.6986418714934634, 'max_bin': 20, 'max_depth': 19, 'max_leaves': 550, 'min_child_weight': 33, 'n_estimators': 123, 'reg_alpha': 154.7835482630795, 'reg_lambda': 7.623597785186586, 'silent': False, 'subsample': 0.046815405138228315, 'tree_method': 'hist'}",0.8404895849517539,0.842477989276665,0.8388131427704407,0.8356998122829853,0.8387934150554551,0.83925478886746,0.002234256826475692,111
60,90.11864624023437,1.4704200495212016,0.619572925567627,0.04600921133484576,0.6211848787376691,0.3480659948171888,lossguide,0.21013079107851418,55,5,220,45,129,31.38053870245887,14.882717264941014,False,0.6412338700584114,hist,"{'colsample_bylevel': 0.6211848787376691, 'colsample_bytree': 0.3480659948171888, 'grow_policy': 'lossguide', 'learning_rate': 0.21013079107851418, 'max_bin': 55, 'max_depth': 5, 'max_leaves': 220, 'min_child_weight': 45, 'n_estimators': 129, 'reg_alpha': 31.38053870245887, 'reg_lambda': 14.882717264941014, 'silent': False, 'subsample': 0.6412338700584114, 'tree_method': 'hist'}",0.8967706721721765,0.8985498008622153,0.896392260447182,0.895572522182296,0.8959567182160242,0.8966483947759789,0.0010326490170638357,52
61,54.53454842567444,8.040678153744267,0.5631911277770996,0.044520794979825515,0.18269820431474568,0.34632161604053935,lossguide,0.8977884099060118,15,3,600,37,196,165.35812736888982,35.508262782238674,False,0.34827159526820084,hist,"{'colsample_bylevel': 0.18269820431474568, 'colsample_bytree': 0.34632161604053935, 'grow_policy': 'lossguide', 'learning_rate': 0.8977884099060118, 'max_bin': 15, 'max_depth': 3, 'max_leaves': 600, 'min_child_weight': 37, 'n_estimators': 196, 'reg_alpha': 165.35812736888982, 'reg_lambda': 35.508262782238674, 'silent': False, 'subsample': 0.34827159526820084, 'tree_method': 'hist'}",0.8412102979133064,0.8392148986704723,0.8392895393953228,0.841738683363731,0.8412159553932678,0.84053387494722,0.0010641817954432612,110
62,97.7452157497406,5.666330500491573,0.7317898750305176,0.09549108578429417,0.03277287680367997,0.5491665938982012,lossguide,0.535423503732523,60,19,450,3,127,67.01990266203109,33.1582764680029,False,0.09319829564251735,hist,"{'colsample_bylevel': 0.03277287680367997, 'colsample_bytree': 0.5491665938982012, 'grow_policy': 'lossguide', 'learning_rate': 0.535423503732523, 'max_bin': 60, 'max_depth': 19, 'max_leaves': 450, 'min_child_weight': 3, 'n_estimators': 127, 'reg_alpha': 67.01990266203109, 'reg_lambda': 33.1582764680029, 'silent': False, 'subsample': 0.09319829564251735, 'tree_method': 'hist'}",0.8802982537938273,0.8835143283467033,0.8758829761546466,0.8755218420974711,0.8774841706084755,0.8785403142002248,0.0030039716028649947,71
63,13.989211273193359,0.5989149558551806,0.36914997100830077,0.015724272130216276,0.4816642486622369,0.688096932378987,lossguide,0.5126570135472612,55,1,250,7,50,17.903401536136386,60.72780822554306,False,0.9862707388709483,hist,"{'colsample_bylevel': 0.4816642486622369, 'colsample_bytree': 0.688096932378987, 'grow_policy': 'lossguide', 'learning_rate': 0.5126570135472612, 'max_bin': 55, 'max_depth': 1, 'max_leaves': 250, 'min_child_weight': 7, 'n_estimators': 50, 'reg_alpha': 17.903401536136386, 'reg_lambda': 60.72780822554306, 'silent': False, 'subsample': 0.9862707388709483, 'tree_method': 'hist'}",0.8127036322298478,0.8135603949652549,0.8110469921112742,0.8097471599182656,0.8117885500617762,0.8117693458572838,0.0013184951756400115,134
64,31.166653203964234,2.887906103366893,0.5169251918792724,0.06336341306742012,0.5370540553413452,0.9241177173483257,lossguide,0.23711653311740433,115,15,10,25,63,30.54781838124534,14.311692858747826,False,0.6874783398979277,hist,"{'colsample_bylevel': 0.5370540553413452, 'colsample_bytree': 0.9241177173483257, 'grow_policy': 'lossguide', 'learning_rate': 0.23711653311740433, 'max_bin': 115, 'max_depth': 15, 'max_leaves': 10, 'min_child_weight': 25, 'n_estimators': 63, 'reg_alpha': 30.54781838124534, 'reg_lambda': 14.311692858747826, 'silent': False, 'subsample': 0.6874783398979277, 'tree_method': 'hist'}",0.9021928344329104,0.8999611000893635,0.89912134782056,0.8969657568295756,0.9008208846571207,0.8998123847659061,0.001748516603460354,45
65,529.5008223056793,4.837920995477821,2.127350330352783,0.44380877935251634,0.8445962319609951,0.7498666157765788,lossguide,0.03147215273359416,90,19,370,5,164,49.49410072694593,27.924323094938096,False,0.37790687894151803,hist,"{'colsample_bylevel': 0.8445962319609951, 'colsample_bytree': 0.7498666157765788, 'grow_policy': 'lossguide', 'learning_rate': 0.03147215273359416, 'max_bin': 90, 'max_depth': 19, 'max_leaves': 370, 'min_child_weight': 5, 'n_estimators': 164, 'reg_alpha': 49.49410072694593, 'reg_lambda': 27.924323094938096, 'silent': False, 'subsample': 0.37790687894151803, 'tree_method': 'hist'}",0.9378928814658641,0.938280363515898,0.9367737499984756,0.9353266914611301,0.9357883200585938,0.9368124012999923,0.0011471635012982638,19
66,27.021027278900146,3.0354037302295747,0.6344526290893555,0.06171412179094107,0.021051126579948645,0.3227570864175951,lossguide,0.21244800699654465,60,17,160,25,74,136.8204638288979,79.91712386073382,False,0.4989437567301282,hist,"{'colsample_bylevel': 0.021051126579948645, 'colsample_bytree': 0.3227570864175951, 'grow_policy': 'lossguide', 'learning_rate': 0.21244800699654465, 'max_bin': 60, 'max_depth': 17, 'max_leaves': 160, 'min_child_weight': 25, 'n_estimators': 74, 'reg_alpha': 136.8204638288979, 'reg_lambda': 79.91712386073382, 'silent': False, 'subsample': 0.4989437567301282, 'tree_method': 'hist'}",0.8771737305540953,0.8581963827261974,0.8665014376119637,0.8561818652109918,0.865336352462296,0.8646779537131088,0.007404016526132633,88
